Kanzlei,Jobtitel,Location,Link,Erstes_Funddatum,Zuletzt_Gesehen,Email
GTK Ginster Theis Klein & Partner mbB Wirtschaftsprüfer Steuerberater Rechtsanwalt,"Steuerberater (m/w/d) in mittelständischer Steuerberatungskanzlei in BRÜHL, BONN, BORNHEIM, KÖLN oder KERPEN",Brühl,https://www.stepstone.de/stellenangebote--Steuerberater-m-w-d-in-mittelstaendischer-Steuerberatungskanzlei-in-BRUEHL-BONN-BORNHEIM-KOELN-oder-KERPEN-Bruehl-GTK-Ginster-Theis-Klein-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13730592-inline.html?rltr=1455_5_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
"Dr. Schwarz & Partner mbB Wirtschaftsprüfer, Steuerberater und Rechtsanwalt",Ausbildung zum Steuerfachangestellten (m/w/d) - Start 2026,Fürth,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Steuerfachangestellten-m-w-d-Start-2026-Fuerth-Dr-Schwarz-Partner-mbB-Wirtschaftspruefer-Steuerberater-und-Rechtsanwalt--13733725-inline.html?rltr=1456_6_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
RUF & SCHLENKER Wirtschaftsprüfer-Steuerberater-Rechtsanwalt,Steuerberater / Wirtschaftsprüfer (m/w/d),Emmendingen,https://www.stepstone.de/stellenangebote--Steuerberater-Wirtschaftspruefer-m-w-d-Emmendingen-RUF-SCHLENKER-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13863517-inline.html?rltr=1457_7_25_seorl_m_0_0_0_0_1_0,2026-04-05,2026-04-05,
RUF & SCHLENKER Wirtschaftsprüfer-Steuerberater-Rechtsanwalt,Fachkraft IT (m/w/d),Emmendingen,https://www.stepstone.de/stellenangebote--Fachkraft-IT-m-w-d-Emmendingen-RUF-SCHLENKER-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13863489-inline.html?rltr=1458_8_25_seorl_m_0_0_0_0_1_0,2026-04-05,2026-04-05,
Kanzlei Steiner Rechtsanwalt & Steuerberater PartGmbB,Steuerfachangestellte/r (m/w/d),Berlin,https://www.stepstone.de/stellenangebote--Steuerfachangestellte-r-m-w-d-Berlin-Kanzlei-Steiner-Rechtsanwalt-Steuerberater-PartGmbB--13851401-inline.html?rltr=1459_9_25_seorl_m_0_0_0_0_1_0,2026-04-01,2026-04-01,
FKR Baucentrum GmbH & Co. KG,Teamleiter/-in Buchhaltung (m/w/d),Marburg,https://www.stepstone.de/stellenangebote--Teamleiter-in-Buchhaltung-m-w-d-Marburg-FKR-Baucentrum-GmbH-Co-KG--13856478-inline.html?rltr=1460_10_25_seorl_m_0_0_0_0_1_0,2026-04-02,2026-04-02,
Löhr Partnerschaftsgesellschaft mbB Steuerberater Rechtsanwalt,Steuerfachangestellter (m/w/d),Köln,https://www.stepstone.de/stellenangebote--Steuerfachangestellter-m-w-d-Koeln-Loehr-Partnerschaftsgesellschaft-mbB-Steuerberater-Rechtsanwalt--13011240-inline.html?rltr=1462_12_25_seorl_m_0_0_0_0_0_0,2026-04-02,2026-04-02,
GTK Ginster Theis Klein & Partner mbB Wirtschaftsprüfer Steuerberater Rechtsanwalt,Steuerfachangestellte:r (w/m/d) Steuerfachwirt:in (w/m/d) in BONN,Bonn,https://www.stepstone.de/stellenangebote--Steuerfachangestellte-r-w-m-d-Steuerfachwirt-in-w-m-d-in-BONN-Bonn-GTK-Ginster-Theis-Klein-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13730507-inline.html?rltr=1463_13_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
GTK Ginster Theis Klein & Partner mbB Wirtschaftsprüfer Steuerberater Rechtsanwalt,Steuerfachangestellte:r (w/m/d) Steuerfachwirt:in (w/m/d) in Brühl,Brühl,https://www.stepstone.de/stellenangebote--Steuerfachangestellte-r-w-m-d-Steuerfachwirt-in-w-m-d-in-Bruehl-Bruehl-GTK-Ginster-Theis-Klein-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13730955-inline.html?rltr=1464_14_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
"Dr. Schwarz & Partner mbB Wirtschaftsprüfer, Steuerberater und Rechtsanwalt",Duales Studium BWL Steuerberatung (m/w/d),Fürth,https://www.stepstone.de/stellenangebote--Duales-Studium-BWL-Steuerberatung-m-w-d-Fuerth-Dr-Schwarz-Partner-mbB-Wirtschaftspruefer-Steuerberater-und-Rechtsanwalt--13733726-inline.html?rltr=1465_15_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
GTK Ginster Theis Klein & Partner mbB Wirtschaftsprüfer Steuerberater Rechtsanwalt,Steuerfachangestellte:r (w/m/d) Steuerfachwirt:in (w/m/d) in Köln,Cologne,https://www.stepstone.de/stellenangebote--Steuerfachangestellte-r-w-m-d-Steuerfachwirt-in-w-m-d-in-Koeln-Cologne-GTK-Ginster-Theis-Klein-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13731144-inline.html?rltr=1467_17_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
"aust und partner - Steuerberater, Rechtsanwalt",Bilanzbuchhalter (m/w/d),Berlin,https://www.stepstone.de/stellenangebote--Bilanzbuchhalter-m-w-d-Berlin-aust-und-partner-Steuerberater-Rechtsanwalt--11572140-inline.html?rltr=1468_18_25_seorl_m_0_0_0_0_1_0,2026-03-29,2026-03-29,
RUF & SCHLENKER Wirtschaftsprüfer-Steuerberater-Rechtsanwalt,Ausbildung zum Steuerfachangestellten (m/w/d),Emmendingen,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Steuerfachangestellten-m-w-d-Emmendingen-RUF-SCHLENKER-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13863509-inline.html?rltr=1469_19_25_seorl_m_0_0_0_0_1_0,2026-04-05,2026-04-05,
RUF & SCHLENKER Wirtschaftsprüfer-Steuerberater-Rechtsanwalt,Ausbildung zum Steuerfachangestellten (m/w/d),Freiburg im Breisgau,https://www.stepstone.de/stellenangebote--Ausbildung-zum-Steuerfachangestellten-m-w-d-Freiburg-im-Breisgau-RUF-SCHLENKER-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13863505-inline.html?rltr=1470_20_25_seorl_m_0_0_0_0_1_0,2026-04-05,2026-04-05,
RUF & SCHLENKER Wirtschaftsprüfer-Steuerberater-Rechtsanwalt,Steuerfachkraft (m/w/d),Emmendingen,https://www.stepstone.de/stellenangebote--Steuerfachkraft-m-w-d-Emmendingen-RUF-SCHLENKER-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13863507-inline.html?rltr=1471_21_25_seorl_m_0_0_0_0_1_0,2026-04-05,2026-04-05,
"Greenberg Traurig Germany, LLP",(Senior) HR-Manager (m/w/d),Berlin,https://www.stepstone.de/stellenangebote--Senior-HR-Manager-m-w-d-Berlin-Greenberg-Traurig-Germany-LLP--13107398-inline.html?rltr=1473_23_25_seorl_m_0_0_0_0_0_0,2026-04-06,2026-04-06,
FREIHOF Kugler Partnerschaft mbB Steuerberater – Rechtsanwalt,Steuerfachwirt (m/w/d),"Ingolstadt, Deutschland",https://www.stepstone.de/stellenangebote--Steuerfachwirt-m-w-d-Ingolstadt-Deutschland-FREIHOF-Kugler-Partnerschaft-mbB-Steuerberater-Rechtsanwalt--13773434-inline.html?rltr=1474_24_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
FREIHOF Kugler Partnerschaft mbB Steuerberater – Rechtsanwalt,Bilanzbuchhalter (m/w/d),"Ingolstadt, Deutschland",https://www.stepstone.de/stellenangebote--Bilanzbuchhalter-m-w-d-Ingolstadt-Deutschland-FREIHOF-Kugler-Partnerschaft-mbB-Steuerberater-Rechtsanwalt--13773441-inline.html?rltr=1475_1475_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
FREIHOF Kugler Partnerschaft mbB Steuerberater – Rechtsanwalt,Steuerberater (m/w/d),"Ingolstadt, Deutschland",https://www.stepstone.de/stellenangebote--Steuerberater-m-w-d-Ingolstadt-Deutschland-FREIHOF-Kugler-Partnerschaft-mbB-Steuerberater-Rechtsanwalt--13773438-inline.html?rltr=1476_1_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
RUF & SCHLENKER Wirtschaftsprüfer-Steuerberater-Rechtsanwalt,Duales Studium Steuern und Prüfungswesen (m/w/d),Emmendingen,https://www.stepstone.de/stellenangebote--Duales-Studium-Steuern-und-Pruefungswesen-m-w-d-Emmendingen-RUF-SCHLENKER-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13863503-inline.html?rltr=1477_2_25_seorl_m_0_0_0_0_1_0,2026-04-05,2026-04-05,
"Berndt & Berndt Steuerberater, Rechtsanwalt Stephen Berndt",Steuerfachangestellte/r (m/w/d) - Voll- oder Teilzeit,Luckenwalde,https://www.stepstone.de/stellenangebote--Steuerfachangestellte-r-m-w-d-Voll-oder-Teilzeit-Luckenwalde-Berndt-Berndt-Steuerberater-Rechtsanwalt-Stephen-Berndt--13653236-inline.html?rltr=1478_3_25_seorl_m_0_0_0_0_0_0,2026-03-31,2026-03-31,
FREIHOF Kugler Partnerschaft mbB Steuerberater – Rechtsanwalt,Lohnbuchhalter (m/w/d),"Ingolstadt, Deutschland",https://www.stepstone.de/stellenangebote--Lohnbuchhalter-m-w-d-Ingolstadt-Deutschland-FREIHOF-Kugler-Partnerschaft-mbB-Steuerberater-Rechtsanwalt--13773437-inline.html?rltr=1479_4_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
Jehlin + Partner | Steuerberater Rechtsanwalt PartG mbB,Steuerfachangestellte (m/w/d) / Steuerfachwirt (m/w/d),Bad Säckingen,https://www.stepstone.de/stellenangebote--Steuerfachangestellte-m-w-d-Steuerfachwirt-m-w-d-Bad-Saeckingen-Jehlin-Partner-Steuerberater-Rechtsanwalt-PartG-mbB--13193122-inline.html?rltr=1481_6_25_seorl_m_0_0_0_0_0_0,2026-03-31,2026-03-31,
Rechtsanwalt & Fachanwalt Sandro Dittmann - Kanzlei für Wirtschaftsrecht und Steuerrecht,Steuerfachangestellte/r,Dresden,https://www.stepstone.de/stellenangebote--Steuerfachangestellte-r-Dresden-Rechtsanwalt-Fachanwalt-Sandro-Dittmann-Kanzlei-fuer-Wirtschaftsrecht-und-Steuerrecht--13860643-inline.html?rltr=1480_5_25_seorl_m_0_0_0_0_1_0,2026-04-03,2026-04-03,
FREIHOF Kugler Partnerschaft mbB Steuerberater – Rechtsanwalt,Steuerfachangestellter (m/w/d),"Ingolstadt, Deutschland",https://www.stepstone.de/stellenangebote--Steuerfachangestellter-m-w-d-Ingolstadt-Deutschland-FREIHOF-Kugler-Partnerschaft-mbB-Steuerberater-Rechtsanwalt--13773433-inline.html?rltr=1482_7_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
FREIHOF Kugler Partnerschaft mbB Steuerberater – Rechtsanwalt,Finanzbuchhalter (m/w/d),"Ingolstadt, Deutschland",https://www.stepstone.de/stellenangebote--Finanzbuchhalter-m-w-d-Ingolstadt-Deutschland-FREIHOF-Kugler-Partnerschaft-mbB-Steuerberater-Rechtsanwalt--13773436-inline.html?rltr=1483_8_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
MBT Brunner Wenig Partnerschaftsgesellschaft mbB Steuerberater Rechtsanwalt,Sekretär/in für Steuerkanzlei in Voll- oder Teilzeit,Berchtesgaden,https://www.stepstone.de/stellenangebote--Sekretaer-in-fuer-Steuerkanzlei-in-Voll-oder-Teilzeit-Berchtesgaden-MBT-Brunner-Wenig-Partnerschaftsgesellschaft-mbB-Steuerberater-Rechtsanwalt--13775893-inline.html?rltr=1484_9_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
BBL Brockdorff Rechtsanwaltsgesellschaft mbH,Referent*in der Geschäftsleitung (m/w/d),Köln,https://www.stepstone.de/stellenangebote--Referentin-der-Geschaeftsleitung-m-w-d-Koeln-BBL-Brockdorff-Rechtsanwaltsgesellschaft-mbH--13721457-inline.html?rltr=1485_10_25_seorl_m_0_0_0_0_1_0,2026-04-03,2026-04-03,
Gallus Gerloff Krauß Steuerberater Rechtsanwalt Partnerschaftsgesellschaft mbB,STEUERFACHWIRT (M/W/D),Kehl,https://www.stepstone.de/stellenangebote--STEUERFACHWIRT-M-W-D-Kehl-Gallus-Gerloff-Krauss-Steuerberater-Rechtsanwalt-Partnerschaftsgesellschaft-mbB--12732607-inline.html?rltr=1486_11_25_seorl_m_0_0_0_0_1_0,2026-03-29,2026-03-29,
LEC Röseler und Partner mbB Wirtschaftsprüfer · Steuerberater · Rechtsanwalt,Bilanzbuchhalter in Schwerin (m/w/d),Schwerin,https://www.stepstone.de/stellenangebote--Bilanzbuchhalter-in-Schwerin-m-w-d-Schwerin-LEC-Roeseler-und-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13773923-inline.html?rltr=1487_12_25_seorl_m_0_0_0_0_0_0,2026-03-30,2026-03-30,
LEC Röseler und Partner mbB Wirtschaftsprüfer · Steuerberater · Rechtsanwalt,Steuerberater in Schwerin (m/w/d),Schwerin,https://www.stepstone.de/stellenangebote--Steuerberater-in-Schwerin-m-w-d-Schwerin-LEC-Roeseler-und-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13773990-inline.html?rltr=1488_13_25_seorl_m_0_0_0_0_0_0,2026-03-30,2026-03-30,
LEC Röseler und Partner mbB Wirtschaftsprüfer · Steuerberater · Rechtsanwalt,Bilanzbuchhalter in Uelzen (m/w/d),Uelzen,https://www.stepstone.de/stellenangebote--Bilanzbuchhalter-in-Uelzen-m-w-d-Uelzen-LEC-Roeseler-und-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13773925-inline.html?rltr=1489_14_25_seorl_m_0_0_0_0_0_0,2026-03-30,2026-03-30,
LEC Röseler und Partner mbB Wirtschaftsprüfer · Steuerberater · Rechtsanwalt,Steuerfachwirt in Schwerin (m/w/d),Schwerin,https://www.stepstone.de/stellenangebote--Steuerfachwirt-in-Schwerin-m-w-d-Schwerin-LEC-Roeseler-und-Partner-mbB-Wirtschaftspruefer-Steuerberater-Rechtsanwalt--13773924-inline.html?rltr=1490_15_25_seorl_m_0_0_0_0_0_0,2026-03-30,2026-03-30,
Serrand + Partner Steuerberater-Rechtsanwalt-Partnerschaf,Buchhaltungsfachkraft m/w/d VZ oder TZ,Schweinfurt,https://www.stepstone.de/stellenangebote--Buchhaltungsfachkraft-m-w-d-VZ-oder-TZ-Schweinfurt-Serrand-Partner-Steuerberater-Rechtsanwalt-Partnerschaf--13775994-inline.html?rltr=1494_19_25_seorl_m_0_0_0_0_1_0,2026-03-30,2026-03-30,
Mondi Bad Rappenau GmbH,Finance Director (m/w/d),Bad Rappenau,https://www.stepstone.de/stellenangebote--Finance-Director-m-w-d-Bad-Rappenau-Mondi-Bad-Rappenau-GmbH--13843291-inline.html?rltr=1496_21_25_seorl_m_0_0_0_0_0_0,2026-03-31,2026-03-31,
Galvanek Bau GmbH,Paralegal / Legal Operations Manager (m/w/d),Nürnberg,https://www.stepstone.de/stellenangebote--Paralegal-Legal-Operations-Manager-m-w-d-Nuernberg-Galvanek-Bau-GmbH--13841245-inline.html?rltr=1497_22_25_seorl_m_0_0_0_0_1_0,2026-03-31,2026-03-31,
SV Sparkassen-Versicherung Holding AG,Großschadenregulierer:in Sach-Schaden (m/w/d),Erfurt,https://www.stepstone.de/stellenangebote--Grossschadenregulierer-in-Sach-Schaden-m-w-d-Erfurt-SV-Sparkassen-Versicherung-Holding-AG--13672461-inline.html?rltr=1499_24_25_seorl_m_0_0_0_0_0_0,2026-03-21,2026-03-21,
Patrizia SE,Director Corporate Finance (m/w/d),"Augsburg, Frankfurt am Main",https://www.stepstone.de/stellenangebote--Director-Corporate-Finance-m-w-d-Augsburg-Frankfurt-am-Main-Patrizia-SE--13837693-inline.html?rltr=1500_1500_25_seorl_m_0_0_0_0_0_0,2026-03-30,2026-03-30,
"St-B-K Steuerberatung & Rechtsberatung Krefeld Brinkmann, Reischert und Partner Steuerberater, Rechtsanwalt mit beschränkter Berufshaftung",Erfahrener Steuerfachangestellter (m/w/d),Krefeld,https://www.stepstone.de/stellenangebote--Erfahrener-Steuerfachangestellter-m-w-d-Krefeld-St-B-K-Steuerberatung-Rechtsberatung-Krefeld-Brinkmann-Reischert-und-Partner-Steuerberater-Rechtsanwalt-mit-beschraenkter-Berufshaftung--13845149-inline.html?rltr=1504_4_25_seorl_m_0_0_0_0_1_0,2026-03-31,2026-03-31,
Güleç & Schreiber Steuerberater-Rechtsanwalt Partn...,152151 Steuerfachwirt (m/w/d) - Ihre Expertise zählt,"Landshut, Deutschland",https://www.stepstone.de/stellenangebote--152151-Steuerfachwirt-m-w-d-Ihre-Expertise-zaehlt-Landshut-Deutschland-Guelec-Schreiber-Steuerberater-Rechtsanwalt-Partn--12732341-inline.html?rltr=1505_5_25_seorl_m_0_0_0_0_0_0,2026-03-29,2026-03-29,
BBL Brockdorff Rechtsanwaltsgesellschaft mbH,Assistenz der Geschäftsleitung (m/w/d) in Teilzeit (20-30 Stunden / Woche),Köln,https://www.stepstone.de/stellenangebote--Assistenz-der-Geschaeftsleitung-m-w-d-in-Teilzeit-20-30-Stunden-Woche-Koeln-BBL-Brockdorff-Rechtsanwaltsgesellschaft-mbH--13697936-inline.html?rltr=1506_6_25_seorl_m_0_0_0_0_1_0,2026-03-28,2026-03-28,
Gondrom GmbH & Co. KG,Sachbearbeitung Verwaltung (Teilzeit 20-25 Wochenstunde),Bindlach,https://www.stepstone.de/stellenangebote--Sachbearbeitung-Verwaltung-Teilzeit-20-25-Wochenstunde-Bindlach-Gondrom-GmbH-Co-KG--13826549-inline.html?rltr=1521_21_25_seorl_m_0_0_0_0_1_0,2026-04-11,2026-04-11,
"Hartz, Regehr & Partner GmbH",Akquisiteur Österreich (m/w/d),Österreich,https://www.stepstone.de/stellenangebote--Akquisiteur-Oesterreich-m-w-d-Oesterreich-Hartz-Regehr-Partner-GmbH--13884153-inline.html?rltr=1522_22_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
Maler- und Lackiererinnung Kiel,Kundenberater im Innendienst (m/w/d),Kiel,https://www.stepstone.de/stellenangebote--Kundenberater-im-Innendienst-m-w-d-Kiel-Maler-und-Lackiererinnung-Kiel--13821779-inline.html?rltr=1526_1_25_seorl_m_0_0_0_0_1_0,2026-04-11,2026-04-11,
"Hartz, Regehr & Partner GmbH",Akquisiteur Deutschland (m/w/d),München,https://www.stepstone.de/stellenangebote--Akquisiteur-Deutschland-m-w-d-Muenchen-Hartz-Regehr-Partner-GmbH--13884232-inline.html?rltr=1527_2_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
Deutsche Unternehmensimmobilien GmbH,Investment Analyst (f / m / d) in Immobilieninvestment in Potsdam,"Potsdam, Deutschland",https://www.stepstone.de/stellenangebote--Investment-Analyst-f-m-d-in-Immobilieninvestment-in-Potsdam-Potsdam-Deutschland-Deutsche-Unternehmensimmobilien-GmbH--13894585-inline.html?rltr=1528_3_25_seorl_m_0_0_0_0_0_0,2026-04-11,2026-04-11,
Notar Dr. Alexander Vivell,Teamassistenz im Empfangsbüro / Sekretariat (m/w/d),Freiburg,https://www.stepstone.de/stellenangebote--Teamassistenz-im-Empfangsbuero-Sekretariat-m-w-d-Freiburg-Notar-Dr-Alexander-Vivell--13037298-inline.html?rltr=1529_4_25_seorl_m_0_0_0_0_1_0,2026-04-09,2026-04-09,
Rechtsanwaltskanzlei Maximilian Hufnagel München,Assistenz des Kanzleiinhabers (m/w/d),Regensburg,https://www.stepstone.de/stellenangebote--Assistenz-des-Kanzleiinhabers-m-w-d-Regensburg-Rechtsanwaltskanzlei-Maximilian-Hufnagel-Muenchen--13897925-inline.html?rltr=1530_5_25_seorl_m_0_0_0_0_1_0,2026-04-11,2026-04-11,
Rechtsanwaltskanzlei Maximilian Hufnagel München,Rechtswirt/Rechtswirtin (m/w/d) mit Berufserfahrung – Vollzeit oder Teilzeit,Regensburg,https://www.stepstone.de/stellenangebote--Rechtswirt-Rechtswirtin-m-w-d-mit-Berufserfahrung-Vollzeit-oder-Teilzeit-Regensburg-Rechtsanwaltskanzlei-Maximilian-Hufnagel-Muenchen--13899313-inline.html?rltr=1531_6_25_seorl_m_0_0_0_0_1_0,2026-04-11,2026-04-11,
Dr. Lenz & Dr. Johlen Rechtsanwaelte Partnerschaft,Wissenschaftlich Mitarbeitende (m/w/d),Köln,https://www.stepstone.de/stellenangebote--Wissenschaftlich-Mitarbeitende-m-w-d-Koeln-Dr-Lenz-Dr-Johlen-Rechtsanwaelte-Partnerschaft--13883649-inline.html?rltr=1534_9_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
Steuerpartner PartG mbB,Ausbildung Steuerfachangestellter (m/w/d) Bad Salzuflen,"Bad Salzuflen, Deutschland",https://www.stepstone.de/stellenangebote--Ausbildung-Steuerfachangestellter-m-w-d-Bad-Salzuflen-Bad-Salzuflen-Deutschland-Steuerpartner-PartG-mbB--13369969-inline.html?rltr=1535_10_25_seorl_m_0_0_0_0_0_0,2026-04-11,2026-04-11,
Zweckverband Wasserversorgung Pirna/Sebnitz,Sachbearbeiter Liegenschaften (m/w/d),Sebnitz,https://www.stepstone.de/stellenangebote--Sachbearbeiter-Liegenschaften-m-w-d-Sebnitz-Zweckverband-Wasserversorgung-Pirna-Sebnitz--13892387-inline.html?rltr=1536_11_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
Ki & Co. GmbH,Inside Sales Consultant (m/w/d),Walldorf Baden,https://www.stepstone.de/stellenangebote--Inside-Sales-Consultant-m-w-d-Walldorf-Baden-Ki-Co-GmbH--13882896-inline.html?rltr=1540_15_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
BMK Böhm Mohr Kleiner & Partner mbB Rechtsanwälte - Steuerberater,Personal Assistant (m/w/d) für Steuerberater 30-40h,München,https://www.stepstone.de/stellenangebote--Personal-Assistant-m-w-d-fuer-Steuerberater-30-40h-Muenchen-BMK-Boehm-Mohr-Kleiner-Partner-mbB-Rechtsanwaelte-Steuerberater--13890596-inline.html?rltr=1544_19_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
MTR Rechtsanwaltsgesellschaft mbH,Bürokauffrau / Office- & Teamassistenz (m/w/d),Köln,https://www.stepstone.de/stellenangebote--Buerokauffrau-Office-Teamassistenz-m-w-d-Koeln-MTR-Rechtsanwaltsgesellschaft-mbH--13887464-inline.html?rltr=1545_20_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
Verbandsgemeindeverwaltung Westerburg,Mitarbeiter/in für das Ordnungsamt (Außendienst) (m/w/d),Westerburg Westerwald,https://www.stepstone.de/stellenangebote--Mitarbeiter-in-fuer-das-Ordnungsamt-Aussendienst-m-w-d-Westerburg-Westerwald-Verbandsgemeindeverwaltung-Westerburg--13879993-inline.html?rltr=1546_21_25_seorl_m_0_0_0_0_1_0,2026-04-09,2026-04-09,
horak Rechtsanwälte Partnerschaft mbB,Informationsbrokerin / Markenrechercheurin (m/w/d),Hannover,https://www.stepstone.de/stellenangebote--Informationsbrokerin-Markenrechercheurin-m-w-d-Hannover-horak-Rechtsanwaelte-Partnerschaft-mbB--13879318-inline.html?rltr=1549_24_25_seorl_m_0_0_0_0_1_0,2026-04-09,2026-04-09,
Landkreis Jerichower Land KöR,Sachbearbeiter Unterhalt/Beistand/Urkundsperson (m/w/d),Burg (Spreewald),https://www.stepstone.de/stellenangebote--Sachbearbeiter-Unterhalt-Beistand-Urkundsperson-m-w-d-Burg-Spreewald-Landkreis-Jerichower-Land-KoeR--13805906-inline.html?rltr=1555_5_25_seorl_m_0_0_0_0_1_0,2026-04-07,2026-04-07,
IP Services GmbH,Patentingenieur (m/w/d) Innovation verstehen. Schutz strategisch gestalten. Zukunft sichern.,Hannover,https://www.stepstone.de/stellenangebote--Patentingenieur-m-w-d-Innovation-verstehen-Schutz-strategisch-gestalten-Zukunft-sichern-Hannover-IP-Services-GmbH--13891884-inline.html?rltr=1557_7_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
IP Services GmbH,Auf zu Neuem? Patentingenieur (m/w/d) - Wo Technik auf Patentrecht trifft!,Hannover,https://www.stepstone.de/stellenangebote--Auf-zu-Neuem-Patentingenieur-m-w-d-Wo-Technik-auf-Patentrecht-trifft-Hannover-IP-Services-GmbH--13881398-inline.html?rltr=1558_8_25_seorl_m_0_0_0_0_1_0,2026-04-10,2026-04-10,
Nextright GmbH,"Key Account Manager (m/w/d) | Ingolstadt, remote",Berlin,https://www.stepstone.de/stellenangebote--Key-Account-Manager-m-w-d-Ingolstadt-remote-Berlin-Nextright-GmbH--13733664-inline.html?rltr=1560_10_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
Nextright GmbH,"Key Account Manager (m/w/d) | Berlin, remote",Berlin,https://www.stepstone.de/stellenangebote--Key-Account-Manager-m-w-d-Berlin-remote-Berlin-Nextright-GmbH--13733653-inline.html?rltr=1561_11_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
BLP GmbH,Juniorberater (m / w / d),Ahaus,https://www.stepstone.de/stellenangebote--Juniorberater-m-w-d-Ahaus-BLP-GmbH--11684633-inline.html?rltr=1563_13_25_seorl_m_0_0_0_0_1_0,2026-04-03,2026-04-03,
Rühl & Partner Wirtschaftsprüfer - Steuerberater mbB,Finanzbuchhalter*in (m/w/d) in Voll-/Teilzeit mit FlexWork-Option,Augsburg,https://www.stepstone.de/stellenangebote--Finanzbuchhalterin-m-w-d-in-Voll-Teilzeit-mit-FlexWork-Option-Augsburg-Ruehl-Partner-Wirtschaftspruefer-Steuerberater-mbB--12830004-inline.html?rltr=1564_14_25_seorl_m_0_0_0_0_1_0,2026-04-09,2026-04-09,
ABG Allgemeine Beratungs- und Treuhandgesellschaft mbH Steuerberatungs gesellschaft,Sekretär:in,Dresden,https://www.stepstone.de/stellenangebote--Sekretaer-in-Dresden-ABG-Allgemeine-Beratungs-und-Treuhandgesellschaft-mbH-Steuerberatungs-gesellschaft--13733684-inline.html?rltr=1569_19_25_seorl_m_0_0_0_0_1_0,2026-04-06,2026-04-06,
EDVA GmbH,"IT-Systemadministrator oder IT-Systemtechniker (m, w, d)",Leipzig,https://www.stepstone.de/stellenangebote--IT-Systemadministrator-oder-IT-Systemtechniker-m-w-d-Leipzig-EDVA-GmbH--11567668-inline.html?rltr=1576_1_25_seorl_m_0_0_0_0_1_0,2026-04-13,2026-04-13,
IBA Rechtsanwaltgesellschaft mbH,"Bilanzbuchhalter/in (m/w/d) in Vollzeit/Teilzeit, Homeoffice möglich",Berlin,https://www.stepstone.de/stellenangebote--Bilanzbuchhalter-in-m-w-d-in-Vollzeit-Teilzeit-Homeoffice-moeglich-Berlin-IBA-Rechtsanwaltgesellschaft-mbH--13851388-inline.html?rltr=1578_3_25_seorl_m_0_0_0_0_1_0,2026-04-01,2026-04-01,
ease GmbH,Schadenmanager (m/w/d),Pforzheim,https://www.stepstone.de/stellenangebote--Schadenmanager-m-w-d-Pforzheim-ease-GmbH--12884576-inline.html?rltr=1580_5_25_seorl_m_0_0_0_0_0_0,2026-03-31,2026-03-31,
