"canonical_firm_id","Unternehmensname","Domainname des Unternehmens","Jobboard_URL","strategy","adapter","ats","status","reason","http_status","html_job_count","json_job_count","signals","analyzed_at"
"schwabe-sandmair-marx-patentanwaelte","Schwabe Sandmair Marx Patentanwälte Rechtsanwalt Partnerschaft mbB","ssmpatent.de","https://ssmpatent.de/karriere-patentanwalt-muenchen-jobs-bei-ssm-patent/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,blocked,host:ssmpatent.de","2026-06-19"
"schwemer-titz-und-toetter-partnerschaftsgesellschaft","Schwemer, Titz & Tötter Rechtsanwälte, Wirtschaftsprüfer, Steuerberater Partnerschaftsgesellschaft","stt.de","https://stt.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,js_app,host:stt.de","2026-06-19"
"schindhelm-und-pfisterer","Schindhelm & Pfisterer Rechtsanwälte","rae-sp.de","https://rae-sp.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","json_ld,pagination,blocked,js_app,host:rae-sp.de","2026-06-19"
"schellenberg-unternehmeranwaelte","Schellenberg Unternehmeranwälte","unternehmeranwaelte.de","https://unternehmeranwaelte.de/karriere","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:unternehmeranwaelte.de","2026-06-19"
"reinhardt-und-kollegen-und-insolvenzverwalter-rechtsanwaltsgesellschaft","REINHARDT & KOLLEGEN Rechtsanwälte und Insolvenzverwalter GmbH Rechtsanwaltsgesellschaft","reinhardt-rechtsanwaelte.de","https://reinhardt-rechtsanwaelte.de","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"lindenau-prior-und","Rechtsanwälte Lindenau · Prior & Partner","lindenau-prior.de","https://lindenau-prior.de/index.php/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,host:lindenau-prior.de","2026-06-19"
"rae-hausmann-und-mueller","RAe Hausmann & Müller","hm-ra.com","http://beraterverbund-am-mittelhafen.com/verbund/hausmann-mueller/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,blocked,host:beraterverbund-am-mittelhafen.com","2026-06-19"
"rae-buschlinger-claus-und","RAe Buschlinger, Claus & Partner","bcp-wiesbaden.de","https://bcp-wiesbaden.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,js_app,host:bcp-wiesbaden.de","2026-06-19"
"sozietaet-pfeifer-bergmann-schwartz-hingst-kohl-blydt-hansen-lalek-gbr","Sozietät Pfeifer – Bergmann – Schwartz – Hingst – Kohl – Blydt-Hansen – Lalek GbR","pfbs.de","https://pfbs.de/stellenanzeigen","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:pfbs.de","2026-06-19"
"peters-fleschutz-graf-von-carmer-kaeaeb","Peters Fleschutz Graf von Carmer Kääb Rechtsanwälte Steuerberater","pfgc.de","https://pfgc.de","llm_fallback","","unknown","request_error","ConnectionError","","0","0","","2026-06-19"
"pateris-theobald-elbel-fischer-patentanwaelte-partmbb","PATERIS Theobald Elbel Fischer, Patentanwälte, PartmbB","pateris.de","https://www.pateris.de/stellenangebote-berlin/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","12","0","pagination,blocked,host:www.pateris.de","2026-06-19"
"oltmanns-kandelhard-und-buesing-in","Oltmanns, Kandelhard & Büsing Rechtsanwälte in Partnerschaft","okb-anwalt.de","https://www.ohlegal.eu/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.ohlegal.eu","2026-06-19"
"patentanwaelte-ruff-wilhelm-beier-dauster-und","Patentanwälte Ruff, Wilhelm, Beier, Dauster & Partner mbB","kronenpat.de","https://www.kronenpat.de/jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,load_more,host:www.kronenpat.de","2026-06-19"
"menge-noack","Menge Noack Rechtsanwälte Partnerschaft","menge-noack.de","https://menge-noack.de/stellenangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,blocked,host:menge-noack.de","2026-06-19"
"manske-und","Manske & Partner, Rechtsanwälte","manske-partner.de","https://www.manske-partner.de/stellenangebote","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,host:www.manske-partner.de","2026-06-19"
"altmann-stoessel-dick-patentanwaelte","Altmann Stößel Dick Patentanwälte PartG mbB","asd-patent.com","https://asd-patent.com","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,js_app,host:asd-patent.com","2026-06-19"
"loeffler-und-kollegen","Kanzlei Löffler & Kollegen","loeffler-ra.de","https://loeffler-ra.de/jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","12","0","json_ld,pagination,js_app,host:loeffler-ra.de","2026-06-19"
"karaahmetoglu-und-kollegen","Karaahmetoglu & Kollegen","anwaltskanzlei-karaahmetoglu.com","https://anwaltskanzlei-karaahmetoglu.com","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,js_app,host:www.anwaltskanzlei-karaahmetoglu.com","2026-06-19"
"schumertl-und-koll","Kanzlei Schumertl & Koll.","schumertl.de","https://www.schumertl.de/stellenangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,host:www.schumertl.de","2026-06-19"
"henningsmeier","Henningsmeier Rechtsanwälte","henningsmeier.de","https://www.henningsmeier.de/karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.henningsmeier.de","2026-06-19"
"grooterhorst-und","Grooterhorst & Partner Rechtsanwälte mbB","grooterhorst.de","https://grooterhorst.de","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"dr-klassen","Dr. Klassen + Partner mbB Rechtsanwälte","dr-klassen.de","https://www.dr-klassen.de/kanzlei/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:www.dr-klassen.de","2026-06-19"
"krohn-partnerschaftsgesellschaft","KROHN Rechtsanwälte Partnerschaftsgesellschaft mbB","krohnlegal.de","https://www.krohnlegal.de/de/karriere.htm","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.krohnlegal.de","2026-06-19"
"gebert-drescher-rechtsanwaltsgesellschaft-mbh","GEBERT DRESCHER Rechtsanwaltsgesellschaft mbH","gebertdrescher.de","https://www.gebertdrescher.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,blocked,js_app,host:www.gebertdrescher.de","2026-06-19"
"kaergel-de-maizi-re-und","Kärgel de Maizière & Partner Rechtsanwälte","kaergel.com","https://kaergel.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,pagination,host:kaergel.com","2026-06-19"
"knh-kemper-hochstadt-und","KNH Rechtsanwälte Kemper Hochstadt und Partner PartG mbB","knh-rechtsanwaelte.de","https://knh-rechtsanwaelte.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:knh-rechtsanwaelte.de","2026-06-19"
"oberthuer-und","Kanzlei Oberthür & Partner","oberthuer.de","https://www.oberthuer.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.oberthuer.de","2026-06-19"
"kuntze-mayer-und-beyer","Kanzlei Kuntze Mayer & Beyer","kmb-partner.de","https://kmb-partner.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","4","1","json_ld,blocked,host:www.kmb-partner.de","2026-06-19"
"thomas-mauser","Kanzlei Thomas Mauser Rechtsanwälte","rae-mauser.de","https://ms-rae.de/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,host:ms-rae.de","2026-06-19"
"gr-us","Gréus Rechtsanwälte PartG mbB","greus.de","https://greus.de/beitraege/vergaberecht/auslagern-von-beschaffungsvorgangen-unzulassig/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:greus.de","2026-06-19"
"greilich-hirschmann-benedum-und-coll-fachanwaelte-partnerschaftsgesellschaft","Greilich Hirschmann Benedum & Coll. Rechtsanwälte Fachanwälte Partnerschaftsgesellschaft","ghb-partner.de","https://www.ghb-partner.de/stellen/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,load_more,pagination,blocked,host:www.ghb-partner.de","2026-06-19"
"hk2","HK2 Rechtsanwälte","hk2.eu","https://www.hk2.eu/de/karriere","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","blocked,js_app,host:www.hk2.eu","2026-06-19"
"grosse-von-hirschhausen-patentdienst","Grosse von Hirschhausen Patentdienst GmbH","gskh.eu","https://www.gskh.eu/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:www.gskh.eu","2026-06-19"
"gentz-und","Gentz und Partner Rechtsanwälte mbB","gentz.de","https://gentz.de/join-us/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","pagination,host:gentz.de","2026-06-19"
"dolce-lauda-avvocati-partnerschaftsgesellschaft","Dolce Lauda Rechtsanwälte Avvocati Partnerschaftsgesellschaft mbB","dolce.de","https://www.dolcelauda.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,js_app,host:www.dolcelauda.com","2026-06-19"
"fromm-f-m-p","Fromm F. M. P","fmp-recht.de","https://fmp-recht.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.fmp-recht.de","2026-06-19"
"dr-waldhorn-und","Dr. Waldhorn & Partner Rechtsanwälte mbB","kanzlei-waldhorn.info","https://www.kanzlei-waldhorn.info/karriere/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.kanzlei-waldhorn.info","2026-06-19"
"dr-stracke-bubenzer-und-partnerschaftsgesellschaft","Dr. Stracke, Bubenzer & Partner Rechtsanwälte Partnerschaftsgesellschaft mbB","ra-stracke.de","https://ra-stracke.de/stellenangebote-rechtsanwaltskanzlei/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,js_app,host:ra-stracke.de","2026-06-19"
"debevoise-und-plimpton-ll-p","Debevoise & Plimpton LL.P","debevoise.com","https://www.debevoise.com/careers","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","js_app,host:www.debevoise.com","2026-06-19"
"bock-von-rechtsanwaelten","bock legal Partnerschaft von Rechtsanwälten mbB","bock-legal.de","https://www.bock-legal.de/karierre/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,host:www.bock-legal.de","2026-06-19"
"anwaltskanzlei-hoernlein-und-feyler-gesellschaft-buergerlichen-rechts","Anwaltskanzlei Hörnlein & Feyler Gesellschaft bürgerlichen Rechts","hoernlein-feyler.de","https://hoernlein-feyler.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,js_app,host:hoernlein-feyler.de","2026-06-19"
"anwaltskanzlei-reitstoetter-kinzebach","Anwaltskanzlei Reitstötter Kinzebach","kinzebach.de","https://kinzebach.de/karriere/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:kinzebach.de","2026-06-19"
"baumann-mayer-seidel-und","Baumann Mayer Seidel & Partner mbB Rechtsanwälte Steuerberater","bms-rechtsanwaelte.de","https://bms-rechtsanwaelte.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","7","1","json_ld,pagination,blocked,host:www.bms-rechtsanwaelte.de","2026-06-19"
"bendel-insolvenzverwaltung","Bendel Insolvenzverwaltung AG","bendel-insolvenz.de","https://bendel-insolvenz.de/karriere-bei-bendel-insolvenzverwaltung/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:bendel-insolvenz.de","2026-06-19"
"rechtsanwaltskanzlei-buerrig-kanand-willms-gbr","Rechtsanwaltskanzlei Bürrig. Kanand. Willms. GbR","bkw-anwalt.com","https://bkw-anwalt.com","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","json_ld,load_more,pagination,host:www.bkw-anwalt.com","2026-06-19"
"linnemann-gbr","Linnemann Rechtsanwälte GbR","rechtsanwaelte-linnemann.de","https://rechtsanwaelte-linnemann.de","llm_fallback","","unknown","request_error","ConnectionError","","0","0","","2026-06-19"
"laqua-und-kollegen","Laqua & Kollegen","kanzlei-laqua.de","https://kanzlei-laqua.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:www.kanzlei-laqua.de","2026-06-19"
"lehmann-junge-kollegen","LEHMANN JUNGE KOLLEGEN Rechtsanwälte | Notar","sophienblatt11.de","https://sophienblatt11.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,host:www.sophienblatt11.de","2026-06-19"
"leinen-und-derichs","Leinen & Derichs","leinen-derichs.de","https://leinen-derichs.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,blocked,host:www.leinen-derichs.de","2026-06-19"
"kraft-geil-und-kollegen","Kraft, Geil und Kollegen Rechtsanwälte","kguk.de","https://kguk.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,js_app,host:kguk.de","2026-06-19"
"kruhl-von-strenge-von-rechtsanwaelten","Kruhl von Strenge Partnerschaft von Rechtsanwälten mbB","kruhlvonstrenge.de","https://www.kruhlvonstrenge.de/#karriere","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:www.kruhlvonstrenge.de","2026-06-19"
"langhoff-dr-schaarschmidt-und-kollegen","Langhoff, Dr. Schaarschmidt & Kollegen","ra-lsk.de","https://ra-lsk.de","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"kuenzel-und","Künzel und Partner, Rechtsanwälte","kuenzelpartner.de","https://kuenzelpartner.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,blocked,host:kuenzelpartner.de","2026-06-19"
"krieger-mes-graf-v-der-groeben","Krieger Mes Graf v. der Groeben","krieger-mes.de","https://krieger-mes.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","blocked,host:www.krieger-mes.de","2026-06-19"
"kroemer-steger-westhoff","Krömer Steger Westhoff Rechtsanwälte","krstwe.de","https://krstwe.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,blocked,js_app,host:www.krstwe.de","2026-06-19"
"koenig-schmidt-lambertz-strotmann-bergweiler","König Rechtsanwälte Partnerschaft Schmidt Lambertz Strotmann Bergweiler mbB","berghoff-schleypen.de","https://berghoff-schleypen.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","7","0","blocked,host:www.berghoff-schleypen.de","2026-06-19"
"klaka","KLAKA Rechtsanwälte Partnerschaft mbB","klaka.com","https://klaka.com","llm_fallback","","unknown","request_error","ReadTimeout","","0","0","","2026-06-19"
"kleymann-karpenstein-und","Kleymann, Karpenstein & Partner, Rechtsanwälte","kkp.law","https://kkp.law","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.kkp.law","2026-06-19"
"kowalski-clemens-schmidt","Kowalski Clemens Schmidt","kcslaw.de","https://kcslaw.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,host:kcslaw.de","2026-06-19"
"knpz-klawitter-neben-plath-zintler-partnerschaftsgesellschaft","KNPZ Rechtsanwälte - Klawitter Neben Plath Zintler - Partnerschaftsgesellschaft mbB","knpz.de","https://knpz.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:knpz.de","2026-06-19"
"kfp-korten-fehr","kfp - Korten. Fehr. Partner. Rechtsanwälte PartGmbB","korten-ag.de","https://korten-ag.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","js_app,host:korten-ag.de","2026-06-19"
"mielchen-und-collegen","Kanzlei Mielchen & Collegen","mielco.de","https://mielco.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,js_app,host:mielco.de","2026-06-19"
"mueller-boon-dersch-gesellschaft-buergerlichen-rechts","Kanzlei Müller Boon Dersch, Gesellschaft bürgerlichen Rechts","muellerboon.de","https://muellerboon.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","pagination,host:muellerboon.de","2026-06-19"
"ebersberger-meisen-und-coll","Kanzlei Ebersberger, Meisen & Coll.","kanzlei-emc.de","https://www.kanzlei-emc.de/jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,blocked,host:www.kanzlei-emc.de","2026-06-19"
"blessing-und-berweck","Kanzlei Blessing und Berweck","berweck.de","https://www.berweck.de/index.cfm?contentid=11&zustaendig=7,41&kategorie=Insolvenzrecht&bereich=45","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","host:www.berweck.de","2026-06-19"
"jennissen-und","Jennißen und Partner Rechtsanwälte Steuerberater mbB","wir-jennissen.de","https://www.wir-jennissen.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,js_app,host:www.wir-jennissen.de","2026-06-19"
"koenig-straesser-und-gbr","Kanzlei König Strässer & Partner GbR","drkoenigpartner.de","https://drkoenigpartner.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","host:www.drkoenigpartner.de","2026-06-19"
"fuechsl-jaeger-berg-gruenenwald","Kanzlei Füchsl Jaeger Berg-Grünenwald","fjbkanzlei.de","https://fjbkanzlei.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:www.fjbkanzlei.de","2026-06-19"
"jus-schloms-und","JuS Rechtsanwälte Schloms und Partner","jus-kanzlei.de","https://www.jus-kanzlei.de/jus-karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,host:www.jus-kanzlei.de","2026-06-19"
"helge-petersen-und-collegen","Helge Petersen & Collegen","kapitalmarktrecht-kanzlei-petersen.de","https://kapitalmarktrecht-kanzlei-petersen.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,blocked,host:www.kapitalmarktrecht-kanzlei-petersen.de","2026-06-19"
"jebens-mensching","Jebens Mensching LLP","jebensmensching.com","https://jebensmensching.com/karriere/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:jebensmensching.com","2026-06-19"
"heymann-und","Heymann & Partner Rechtsanwälte mbB","heylaw.de","https://heylaw.de","llm_fallback","","unknown","request_error","ConnectTimeout","","0","0","","2026-06-19"
"helmke-patentanwalt-partnerschaftsgesellschaft","Helmke - Rechtsanwälte Steuerberater Patentanwalt - Partnerschaftsgesellschaft","helmke-hamburg.de","https://helmke-hamburg.de","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"ince-und-co","INCE & Co. Rechtsanwälte","incegermany.com","https://incegermany.com","llm_fallback","","unknown","request_error","ConnectionError","","0","0","","2026-06-19"
"frowein-und","Frowein & Partner Rechtsanwälte","frowein-partner.net","https://frowein-partner.net","llm_fallback","","unknown","request_error","ConnectionError","","0","0","","2026-06-19"
"factum","factum rechtsanwälte","factum-legal.com","https://factum-legal.com/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:factum-legal.com","2026-06-19"
"ettrichrechtsanwaelte","EttrichRechtsanwälte Partnerschaft mbB","ettrich.de","https://www.ettrich.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,blocked,host:www.ettrich.de","2026-06-19"
"euraa-anwaelte-fuer-arbeitnehmer-rechtsanwaltsgesellschaft-mbh","EurAA-Anwälte für Arbeitnehmer-Rechtsanwaltsgesellschaft mbH","ra-barone.de","https://ra-barone.de","llm_fallback","","unknown","request_error","ConnectionError","","0","0","","2026-06-19"
"greeve-partnerschaftsgesellschaft","GREEVE Rechtsanwälte Partnerschaftsgesellschaft mbB","greeve.de","https://greeve.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","js_app,host:greeve.de","2026-06-19"
"dr-esch-und-mit-beschraenkter-berufshaftung","Dr. Esch & Partner Rechtsanwälte mit beschränkter Berufshaftung","ebl-eschkramer.com","https://ebl-eschkramer.com/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,js_app,host:ebl-eschkramer.com","2026-06-19"
"dr-fettweis-und-sozien","Dr.Fettweis & Sozien","fettweis.eu","https://www.fettweis.eu/stellenausschreibungen/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,js_app,host:www.fettweis.eu","2026-06-19"
"dr-lehnen-und-sinnig","Dr. Lehnen & Sinnig Rechtsanwälte PartG mbB","lehnen-sinnig.de","https://lehnen-sinnig.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","2","1","json_ld,host:www.lehnen-sinnig.de","2026-06-19"
"dehne-ringe-grages","Dehne Ringe Grages Rechtsanwälte, Partnerschaft mbB","drdehne.de","https://drdehne.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:drdehne.de","2026-06-19"
"curtis-mallet-prevost-colt-und-mosle","Curtis, Mallet-Prevost, Colt & Mosle","curtis.com","https://www.curtis.com/our-firm/careers/message-from-the-hiring-partner-careers","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:www.curtis.com","2026-06-19"
"dr-blanke-colshorn-und","Dr. Blanke, Colshorn Rechtsanwälte und Notare","blanke-colshorn.de","https://blanke-colshorn.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,js_app,host:blanke-colshorn.de","2026-06-19"
"castringius","Castringius Rechtsanwälte Partnerschaft mbB","castringius.com","https://castringius.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","json_ld,pagination,host:castringius.com","2026-06-19"
"blesinger-wischermann-und","Blesinger, Wischermann & Partner, Rechtsanwälte","ra-blesinger.de","https://ra-blesinger.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:ra-blesinger.de","2026-06-19"
"betten-und-resch-patent-und","Betten & Resch Patent- und Rechtsanwälte PartGmbB","bettenpat.com","https://bettenpat.com","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.bettenresch.com","2026-06-19"
"brs","BRS Rechtsanwälte AG","brs-ag.de","https://brs-ag.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,host:brs-ag.de","2026-06-19"
"bergfeld-und-partnerschaftsgesellschaft","Bergfeld & Partner Rechtsanwälte Partnerschaftsgesellschaft mbB","bergfeldonline.de","https://bergfeldonline.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.bergfeldonline.de","2026-06-19"
"bethge-immobilienanwaelte","bethge | immobilienanwälte","bethge-legal.com","https://bethge-legal.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,blocked,js_app,host:bethge-legal.com","2026-06-19"
"boergers","BÖRGERS Rechtsanwälte Partnerschaft mbB","boergers.com","","manual_review","","unknown","missing_jobboard_url","Keine Jobboard_URL und keine Domain.","","0","0","","2026-06-19"
"anwaltssozietaet-dr-laumann-alfs-und-kollegen","Anwaltssozietät Dr. Laumann, Alfs & Kollegen","dr-laumann.de","https://dr-laumann.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,blocked,host:dr-laumann.de","2026-06-19"
"beiler-karl-platzbecker-und","Beiler Karl Platzbecker und Partner Rechtsanwälte","bkpkanzlei.com","https://bkpkanzlei.com","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","host:bkpkanzlei.com","2026-06-19"
"anwaltsbuero-schulterblatt-36-rechtsanwaeltin-und-in-buerogemeinschaft","Anwaltsbüro Schulterblatt 36 -Rechtsanwältin und Rechtsanwälte in Bürogemeinschaft-","anwaltsbuero-s36.de","https://anwaltsbuero-s36.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","host:anwaltsbuero-s36.de","2026-06-19"
"aiv-anwaltliche-interessenvertretung","AIV - Anwaltliche Interessenvertretung","anive.de","https://anive.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:anive.de","2026-06-19"
"ahb-arends-hofert-bergemann","AHB Rechtsanwälte Steuerberater Arends Hofert Bergemann PartGmbB","ahblegal.de","https://ahblegal.de","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"brugger","Brugger Rechtsanwälte","ra-fn.de","https://ra-fn.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","2","1","json_ld,blocked,host:www.ra-fn.de","2026-06-19"
"unknown","Kanzlei","rechtsanwalt-bruegmann.de","https://rechtsanwalt-bruegmann.de","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"buntscheck","BUNTSCHECK","buntscheck.com","https://buntscheck.com/jobs/","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:buntscheck.com","2026-06-19"
"schirach","Schirach Law","schirach.law","https://schirach.law/stellenangebot-wirtschafts-und-steuerstrafrecht-muenchen/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:schirach.law","2026-06-19"
"iffland-und-wischnewski","Iffland & Wischnewski","iw-recht.de","https://www.iw-recht.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.iw-recht.de","2026-06-19"
"zipper-und","Rechtsanwälte Zipper & Partner","rechtsanwalt-schwetzingen.de","https://rechtsanwalt-schwetzingen.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","6","1","json_ld,host:www.kanzlei-zipper.de","2026-06-19"
"frey","Frey Law","frey.eu","https://frey.eu/jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,blocked,js_app,host:frey.eu","2026-06-19"
"behm-becker-schreiter","Behm Becker Schreiter","law-care.de","https://law-care.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,host:law-care.de","2026-06-19"
"comp-lex","comp/lex","comp-lex.de","https://comp-lex.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:comp-lex.de","2026-06-19"
